Name,Condition,Price,Product Link
Pizza 65 Mechanical Keyboard,Like new,RM400,https://www.carousell.com.my/p/pizza-65-mechanical-keyboard-1362890276/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=KJMdCkeA8TVp0kyd&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=655
130 keys astronaut cherry profile pbt dye sub mechanical keyboard keycap,Buyer Protection,RM50,https://www.carousell.com.my/p/130-keys-astronaut-cherry-profile-pbt-dye-sub-mechanical-keyboard-keycap-1361983088/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=KJMdCkeA8TVp0kyd&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=657
Logitech G413 TKL SE Mechanical Gaming Keyboard,Buyer Protection,RM160,https://www.carousell.com.my/p/logitech-g413-tkl-se-mechanical-gaming-keyboard-1339533252/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=KJMdCkeA8TVp0kyd&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=658
DUCKY ONE 2 TKL MECHANICAL KEYBOARD WHITE LED,Buyer Protection,RM160,https://www.carousell.com.my/p/ducky-one-2-tkl-mechanical-keyboard-white-led-1348504579/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=KJMdCkeA8TVp0kyd&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=659
ROCCAT Pyro Mechanical RGB Keyboard (Linear),Buyer Protection,RM200,https://www.carousell.com.my/p/roccat-pyro-mechanical-rgb-keyboard-linear-1355712102/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=KJMdCkeA8TVp0kyd&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=660
Armaggeddon MKA-3C psychfalcon Mechanical Keyboard,Buyer Protection,RM55,https://www.carousell.com.my/p/armaggeddon-mka-3c-psychfalcon-mechanical-keyboard-1362562357/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=KJMdCkeA8TVp0kyd&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=661
MelGeek Modern 97 Wireless Mechanical Keyboard Mechanical,Buyer Protection,RM400,https://www.carousell.com.my/p/melgeek-modern-97-wireless-mechanical-keyboard-mechanical-1362551150/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=KJMdCkeA8TVp0kyd&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=662
Glorious GMMK Pro 75% Premium Mechanical Keyboard,Buyer Protection,RM590,https://www.carousell.com.my/p/glorious-gmmk-pro-75-premium-mechanical-keyboard-1320498324/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=KJMdCkeA8TVp0kyd&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=664
Custom Mechanical Keyboard building,New,RM220,https://www.carousell.com.my/p/custom-mechanical-keyboard-building-1090030109/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=KJMdCkeA8TVp0kyd&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=665
ARMAGGEDDON MKA-2C MECHANICAL KEYBOARD,Lightly used,RM30,https://www.carousell.com.my/p/armaggeddon-mka-2c-mechanical-keyboard-1352452593/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=KJMdCkeA8TVp0kyd&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=666
Leaven K550 Wired Gaming Mechanical Keyboard,Buyer Protection,RM25,https://www.carousell.com.my/p/leaven-k550-wired-gaming-mechanical-keyboard-1349604625/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=KJMdCkeA8TVp0kyd&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=667
Leaven K660 mechanical keyboard,Well used,RM20,https://www.carousell.com.my/p/leaven-k660-mechanical-keyboard-1267968129/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=668
Limei GTX350 Glowing Keyboard Mouse Set Mechanical Feel Gaming Keyboard,Buyer Protection,RM32,https://www.carousell.com.my/p/limei-gtx350-glowing-keyboard-mouse-set-mechanical-feel-gaming-keyboard-1362471544/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=669
Keychron K2 Wireless Mechanical Keyboard (Version 2 | K2C3H),Like new,RM300,https://www.carousell.com.my/p/keychron-k2-wireless-mechanical-keyboard-version-2-k2c3h-1362348891/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=671
PHANTOM mechanical keyboard,Buyer Protection,RM188,https://www.carousell.com.my/p/phantom-mechanical-keyboard-1351421546/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=672
Keychron Q3 - QMK Fully Assembled Knob Wired Mechanical Keyboard Hot Swappable Gateron Phantom Switch,Like new,RM450,https://www.carousell.com.my/p/keychron-q3-qmk-fully-assembled-knob-wired-mechanical-keyboard-hot-swappable-gateron-phantom-switch-1293288132/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=673
AULA F2088WPK Mechanical Gaming Keyboard,Buyer Protection,RM60,https://www.carousell.com.my/p/aula-f2088wpk-mechanical-gaming-keyboard-1350794009/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=674
RK61 Mechanical Gaming Keyboard,Buyer Protection,RM120,https://www.carousell.com.my/p/rk61-mechanical-gaming-keyboard-1327145658/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=675
Graffiti Keycaps for mechanical keyboard,Brand new,RM80,https://www.carousell.com.my/p/graffiti-keycaps-for-mechanical-keyboard-1361862336/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=676
Razer BlackWidow V3 TKL Mechanical Gaming Keyboard | Pokemon Pikachu & Eevee Edition (💌Shipping fee not included),Buyer Protection,RM200,https://www.carousell.com.my/p/razer-blackwidow-v3-tkl-mechanical-gaming-keyboard-pokemon-pikachu-eevee-edition-💌shipping-fee-not-included-1358636083/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=677
Chilkey ND75 LP Low Profile Mechanical Keyboard,Buyer Protection,RM450,https://www.carousell.com.my/p/chilkey-nd75-lp-low-profile-mechanical-keyboard-1350732224/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=678
Mechanical keyboard,Well used,RM10,https://www.carousell.com.my/p/mechanical-keyboard-1361854594/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=679
Rapoo gaming mechanical keyboard with detachable magnetic upper cover,Buyer Protection,RM199,https://www.carousell.com.my/p/rapoo-gaming-mechanical-keyboard-with-detachable-magnetic-upper-cover-1361822691/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=681
Ducky One 2 Mini 60% Mechanical Keyboard Black - Cherry MX Red Switch,Lightly used,RM359,https://www.carousell.com.my/p/ducky-one-2-mini-60-mechanical-keyboard-black-cherry-mx-red-switch-1361814982/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=682
Mechanical Keyboard GMK67,Buyer Protection,RM170,https://www.carousell.com.my/p/mechanical-keyboard-gmk67-1354721972/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=683
MECHANICAL KEYBOARD K500,Buyer Protection,RM70,https://www.carousell.com.my/p/mechanical-keyboard-k500-1362003569/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=685
Cooler Master CK351 Mechanical Keyboard,Buyer Protection,RM100,https://www.carousell.com.my/p/cooler-master-ck351-mechanical-keyboard-1350534946/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=686
Mechanical Keyboard Repair Desolder Modifying Lubing Tuning Parts Switch Stabilizers,Like new,RM2,https://www.carousell.com.my/p/mechanical-keyboard-repair-desolder-modifying-lubing-tuning-parts-switch-stabilizers-1334564428/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=687
NuPhy Halo75 Wireless Mechanical Keyboard with FREE shine through keycaps,Lightly used,RM500,https://www.carousell.com.my/p/nuphy-halo75-wireless-mechanical-keyboard-with-free-shine-through-keycaps-1361719700/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=688
Logitech G512 Mechanical Gaming Keyboard,Buyer Protection,RM250,https://www.carousell.com.my/p/logitech-g512-mechanical-gaming-keyboard-1361674573/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=689
"X87Pro customized mechanical keyboard with wireless Bluetooth tri-mode engraved on the side, dedicated for Ultra e-sports games",Buyer Protection,RM200,https://www.carousell.com.my/p/x87pro-customized-mechanical-keyboard-with-wireless-bluetooth-tri-mode-engraved-on-the-side-dedicated-for-ultra-e-sports-games-1361710922/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=690
Iqunix MG65 Mechanical Keyboard,Buyer Protection,RM450,https://www.carousell.com.my/p/iqunix-mg65-mechanical-keyboard-1355737486/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=691
[WTS] MechLands Vibe99 Mechanical Keyboard (BLUE),Buyer Protection,RM320,https://www.carousell.com.my/p/wts-mechlands-vibe99-mechanical-keyboard-blue-1357706340/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=692
Fantech ATOM Mizu Series Gaming Mechanical Keyboard 60% 75% 95% ATOM 63 81 96 Hotswappable 3 Pin,Buyer Protection,RM100,https://www.carousell.com.my/p/fantech-atom-mizu-series-gaming-mechanical-keyboard-60-75-95-atom-63-81-96-hotswappable-3-pin-1335897436/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=693
KEYCHRON V3 Mechanical Keyboard,Buyer Protection,RM300,https://www.carousell.com.my/p/keychron-v3-mechanical-keyboard-1358155128/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=694
113 Keys Jello Crystal Keycaps for Mechanical Keyboard Cover Caps OEM Profile PBT Double Shot...,Buyer Protection,RM45,https://www.carousell.com.my/p/113-keys-jello-crystal-keycaps-for-mechanical-keyboard-cover-caps-oem-profile-pbt-double-shot-1326580508/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=696
Luminous Mechanical Keyboard And Mouse Set Gaming,Buyer Protection,RM55,https://www.carousell.com.my/p/luminous-mechanical-keyboard-and-mouse-set-gaming-1361413366/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=698
Realforce 87U Mechanical Keyboard (55g),Well used,RM850,https://www.carousell.com.my/p/realforce-87u-mechanical-keyboard-55g-1205175264/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=699
CX60 Stacked Acrylic Case Kits 64Keys RGB Mechanical Keyboard,Buyer Protection,RM199,https://www.carousell.com.my/p/cx60-stacked-acrylic-case-kits-64keys-rgb-mechanical-keyboard-1097324327/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=700
Logitech G170+ mechanical keyboard,Buyer Protection,RM78,https://www.carousell.com.my/p/logitech-g170-mechanical-keyboard-1331891539/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=701
Gasket GA87 White Mechanical Keyboard,Buyer Protection,RM99,https://www.carousell.com.my/p/gasket-ga87-white-mechanical-keyboard-1361206608/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=702
Lofree Flow Lite (Flamingo Pink) Low-Profile Mechanical Keyboard,Buyer Protection,RM320,https://www.carousell.com.my/p/lofree-flow-lite-flamingo-pink-low-profile-mechanical-keyboard-1355676918/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=a5NRd3Pye7sw9x4l&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=703
